StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
105,0,199305,2.6,54.3,0.58,0.58,0.01,0.58,24,309,0.03,0.28,0.14,0.15,-0.09,0.74,-0.18,41.2,67.3
105,0,199306,4.45,58.4,1.89,1.89,4.11,1.89,71,182,1.59,1.11,1.15,1.02,0.86,1.2,0.01,46.7,70.2
105,0,199307,5.58,62.1,5.31,5.31,10.82,5.31,136,121,3.09,3.09,2.96,2.93,2.97,2.11,1.26,50.9,73.4
105,0,199308,2.29,63.7,6.59,6.59,5.49,6.59,142,91,1.01,3.09,3.09,2.93,2.98,2.24,1.55,51,76.5
105,0,199309,1.27,53.2,6.43,6.43,1.57,6.43,15,316,-0.33,0.39,2.68,2.46,2.49,2.25,1.52,39.5,67
105,0,199310,1.15,43.9,6.11,6.11,1.02,6.11,0,594,-0.12,-0.39,0.18,2.37,2.35,2.48,1.7,30.7,57.2
105,0,199311,1.01,26.4,6.13,6.13,1.95,6.13,0,1094,0.2,-0.06,-0.31,3.09,2.29,2.35,1.47,16,36.8
105,0,199312,0.66,24.3,5.92,5.92,1.27,5.92,0,1228,-0.58,-0.23,-0.32,2.35,2.25,2.22,1.43,15.1,33.4
105,0,199401,0.87,16.4,6.05,6.05,2.21,6.05,0,1496,0.15,-0.35,-0.13,0.05,2.1,2.11,1.42,6.9,25.8
105,0,199402,0.87,14.8,6.32,6.32,2.68,6.32,0,1360,0.4,0.26,-0.19,-0.35,2.64,2.09,1.48,3.9,25.7
105,0,199403,0.52,35.7,5.72,5.72,0.15,5.72,0,866,-2.18,-1.66,-1.22,-0.99,1.79,1.89,1.26,23.4,47.9
105,0,199404,1.75,43.5,5.49,5.49,1.08,5.49,0,591,0.01,-1.05,-0.9,-0.81,-0.39,1.88,1.42,30.1,56.8
105,0,199405,1.54,56.7,4.02,4.02,-2.72,2.96,50,246,-1.35,-1.06,-1.64,-1.61,-1.59,1.59,1.39,42.9,70.6
105,0,199406,2.64,63.7,3.3,3.3,-0.92,1.88,143,102,-0.3,-1.15,-0.99,-1.31,-1.29,0.68,1.2,50.2,77.1
105,0,199407,2.44,67,3.35,3.35,1.15,2.32,152,56,0.7,0.13,-0.65,-0.95,-0.96,-0.73,0.91,52.5,81.5
